id_hecho;n_victimas;fecha;aaaa;mm;dd;hora;hh;direccion_normalizada;calle;altura;cruce;otra_direccion;comuna;tipo_de_calle;geocodificacion_caba;longitud;latitud;participantes;victima;contraparte;gravedad;tipo_de_dato
LC-2021-0194616;1;2021-04-28;2021;4;28;09:15:00;9;RIVADAVIA AV. 11526;RIVADAVIA AV.;11526;;SD;9;AVENIDA;Point (94183.8079597056 98879.3781892486);-58.526735306441;-34.639354924655;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0202558;1;2021-04-28;2021;4;28;11:40:00;11;PERON, EVA AV. y PAZ, GRAL. AV.;PERON, EVA AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;SD-SD;SD;SD;SD;definitivo
LC-2021-0197644;1;2021-04-29;2021;4;29;14:15:00;14;DE LOS CORRALES AV. y MONTIEL;DE LOS CORRALES AV.;0;MONTIEL;SD;9;AVENIDA;Point (96106.777822601 95798.6858905412);-58.505776447537;-34.667134568485;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0197811;2;2021-04-29;2021;4;29;21:10:00;21;PERON, EVA AV. y ZINNY;PERON, EVA AV.;0;ZINNY;SD;9;AVENIDA;Point (99198.355351644 97507.2203396427);-58.472044600203;-34.651740506323;MOTO-CAMION;MOTO;CAMION;SD;definitivo
LC-2021-0199299;3;2021-04-30;2021;4;30;16:00:00;16;PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.;PAZ, GRAL. AV.;0;ALBERDI, JUAN BAUTISTA AV.;SD;9;AV. GRAL. PAZ;Point (94949.5305150086 96309.4913970691);-58.518399307019;-34.662524884133;MOTO-MOTO;MOTO;MOTO;SD;definitivo
LC-2021-0202672;1;2021-05-03;2021;5;3;10:40:00;10;MONTIEL 1718;MONTIEL;1718;;SD;9;CALLE;Point (94985.727968906 96927.0805915145);-58.518000704658;-34.656957906412;SD-SD;SD;SD;SD;definitivo
LC-2021-0204704;1;2021-05-04;2021;5;4;16:45:00;16;LARRAZABAL y BRAGADO;LARRAZABAL;0;BRAGADO;SD;9;CALLE;Point (96519.2029581523 97460.682016825);-58.501269813766;-34.652154277347;SD-SD;SD;SD;SD;definitivo
LC-2021-0252947;1;2021-05-05;2021;5;5;13:15:00;13;DIRECTORIO AV. y WHITE;DIRECTORIO AV.;0;WHITE;SD;9;AVENIDA;Point (97814.8093331835 97974.8811118875);-58.487135510234;-34.647522755142;MOTO-MOTO;MOTO;MOTO;SD;definitivo
LC-2021-0209020;1;2021-05-07;2021;5;7;09:48:00;9;PERON, EVA AV. y PAZ, GRAL. AV.;PERON, EVA AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;SD-SD;SD;SD;SD;definitivo
LC-2021-0214316;1;2021-05-10;2021;5;10;23:01:00;23;LACARRA AV. y PERON, EVA AV.;LACARRA AV.;0;PERON, EVA AV.;SD;9;AVENIDA;Point (99406.1342879474 97736.5210275939);-58.469777907639;-34.649673661122;SD-SD;SD;SD;SD;definitivo
LC-2021-0214544;1;2021-05-11;2021;5;11;07:48:00;7;BRAGADO y LARRAZABAL;BRAGADO;0;LARRAZABAL;SD;9;CALLE;Point (96519.2029581523 97460.682016825);-58.501269813766;-34.652154277347;SD-SD;SD;SD;SD;definitivo
LC-2021-0217656;1;2021-05-12;2021;5;12;19:20:00;19;PERON, EVA AV. y LA FACULTAD;PERON, EVA AV.;0;LA FACULTAD;SD;9;AVENIDA;Point (99137.6473728032 97440.2293206478);-58.472706894172;-34.652344334473;SD-SD;SD;SD;SD;definitivo
LC-2021-0219430;1;2021-05-13;2021;5;13;19:00:00;19;ACOSTA, MARIANO AV. 1185;ACOSTA, MARIANO AV.;1185;;SD;9;AVENIDA;Point (99350.4780098821 98401.8071636205);-58.470384455121;-34.643676494937;SD-SD;SD;SD;SD;definitivo
LC-2021-0219531;1;2021-05-13;2021;5;13;19:15:00;19;ESCALADA AV. y LAFERRERE, GREGORIO DE;ESCALADA AV.;0;LAFERRERE, GREGORIO DE;SD;9;AVENIDA;Point (98225.7108816027 97168.0113584574);-58.482655239260;-34.654796980431;SD-SD;SD;SD;SD;definitivo
LC-2021-0221252;1;2021-05-14;2021;5;14;18:55:00;18;ALVAREZ, CRISOSTOMO 4400;ALVAREZ, CRISOSTOMO;4400;;SD;9;CALLE;Point (99108.4016467605 96549.7058091813);-58.473026913554;-34.660371795518;SD-SD;SD;SD;SD;definitivo
HC-2021-0221883;1;2021-05-15;2021;5;15;12:09:00;12;OLIDEN y ALBERDI, JUAN BAUTISTA AV.;OLIDEN;;ALBERDI, JUAN BAUTISTA AV.;OLIDEN Y ALBERDI, JUAN BAUTISTA AV.;9;AVENIDA;Point (96262.45081883 97363.01985851);-58.50407099;-34.65303372;BICICLETA-AUTO;BICICLETA;AUTO;MORTAL;definitivo
LC-2021-0221947;1;2021-05-15;2021;5;15;12:06:00;12;OLIVERA AV. y SAN PEDRO;OLIVERA AV.;0;SAN PEDRO;SD;9;AVENIDA;Point (98223.3724194115 97608.1262933847);-58.482679796898;-34.650829625528;SD-SD;SD;SD;SD;definitivo
LC-2021-0222229;1;2021-05-15;2021;5;15;17:00:00;17;CASTRO, EMILIO AV. y SUAREZ, JOSE LEON;CASTRO, EMILIO AV.;0;SUAREZ, JOSE LEON;SD;9;AVENIDA;Point (94537.6871086126 97096.1004251309);-58.522887275210;-34.655431989094;SD-SD;SD;SD;SD;definitivo
LC-2021-0222236;1;2021-05-15;2021;5;15;17:00:00;17;CASTRO, EMILIO AV. y PAZ, GRAL. AV.;CASTRO, EMILIO AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (94273.892376981 96934.4929922463);-58.525766059083;-34.656887319301;SD-SD;SD;SD;SD;definitivo
LC-2021-0222923;1;2021-05-16;2021;5;16;11:19:00;11;OLIVERA AV. y TANDIL;OLIVERA AV.;0;TANDIL;SD;9;AVENIDA;Point (98084.5005686623 98062.0682263941);-58.484193581218;-34.6467373731;SD-SD;SD;SD;SD;definitivo
LC-2021-0223058;1;2021-05-16;2021;5;16;14:50:00;14;ALBERDI, JUAN BAUTISTA AV. y CARHUE;ALBERDI, JUAN BAUTISTA AV.;0;CARHUE;SD;9;AVENIDA;Point (95506.3595922738 96696.8965562689);-58.512322377073;-34.659035307435;SD-SD;SD;SD;SD;definitivo
LC-2021-0226625;1;2021-05-18;2021;5;18;16:50:00;16;PERON, EVA AV. y DUMAS, ALEJANDRO;PERON, EVA AV.;0;DUMAS, ALEJANDRO;SD;9;AVENIDA;Point (98743.736883867 97005.5025293896);-58.477004495886;-34.656262685399;SD-SD;SD;SD;SD;definitivo
LC-2021-0228414;1;2021-05-19;2021;5;19;16:10:00;16;ALBERDI, JUAN BAUTISTA AV. y SUAREZ, JOSE LEON;ALBERDI, JUAN BAUTISTA AV.;0;SUAREZ, JOSE LEON;SD;9;AVENIDA;Point (95204.0689096217 96485.8292653315);-58.515621354431;-34.660936552519;SD-SD;SD;SD;SD;definitivo
LC-2021-0239334;1;2021-05-20;2021;5;20;12:00:00;12;DIRECTORIO AV. y OLIVERA AV.;DIRECTORIO AV.;0;OLIVERA AV.;SD;9;AVENIDA;Point (98050.071376609 98222.4784215403);-58.484568743237;-34.645291310850;SD-SD;SD;SD;SD;definitivo
HC-2021-0230573;1;2021-05-21;2021;5;21;05:00:00;5;RIVADAVIA AV. 10900;RIVADAVIA AV.;10900;;RIVADAVIA AV. 10900;9;AVENIDA;Point (95040.52119933 98883.98738744);-58.51739138;-34.63931792;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;MORTAL;definitivo
LC-2021-0231090;1;2021-05-21;2021;5;21;10:15:00;10;RIVADAVIA AV. y MONTIEL;RIVADAVIA AV.;0;MONTIEL;SD;9;AVENIDA;Point (94212.6275238344 98902.3072596867);-58.526420822573;-34.639148398243;SD-SD;SD;SD;SD;definitivo
LC-2021-0231726;1;2021-05-21;2021;5;21;17:30:00;17;ECHEANDIA y AMEGHINO, FLORENTINO, DR.;ECHEANDIA;0;AMEGHINO, FLORENTINO, DR.;SD;9;CALLE;Point (99162.3980381783 97153.376644587);-58.472437206686;-34.654930146954;SD-SD;SD;SD;SD;definitivo
HC-2021-0232740;1;2021-05-22;2021;5;22;18:26:00;18;ALBERDI, JUAN BAUTISTA AV. y PILAR;ALBERDI, JUAN BAUTISTA AV.;;PILAR;ALBERDI, JUAN BAUTISTA AV. Y PILAR;9;AVENIDA;Point (95975.76718859 97082.39835843);-58.50719962;-34.65556223;PEATON-UTILITARIO;PEATON;UTILITARIO;MORTAL;definitivo
HC-2021-0234518;1;2021-05-25;2021;5;25;02:00:00;2;PERON, EVA AV. y ACOSTA, MARIANO;PERON, EVA AV.;;ACOSTA, MARIANO;PERON, EVA AV. Y ACOSTA, MARIANO;9;AVENIDA;Point (99649.49576145 98143.82203448);-58.46712311;-34.64600222;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO;MORTAL;definitivo
LC-2021-0234816;1;2021-05-25;2021;5;25;12:00:00;12;PRIMERA JUNTA y ACOSTA, MARIANO AV.;PRIMERA JUNTA;0;ACOSTA, MARIANO AV.;SD;9;CALLE;Point (99601.5608534647 98189.0665446873);-58.467645944873;-34.645594358156;SD-SD;SD;SD;SD;definitivo
LC-2021-0235196;1;2021-05-25;2021;5;25;19:00:00;19;ALBERDI, JUAN BAUTISTA AV. y COSQUIN;ALBERDI, JUAN BAUTISTA AV.;0;COSQUIN;SD;9;AVENIDA;Point (95673.7892752102 96823.9102769286);-58.510495185609;-34.657891092188;SD-SD;SD;SD;SD;definitivo
LC-2021-0245039;1;2021-06-01;2021;6;1;16:00:00;16;FALCON, RAMON L.,CNEL. 6540;FALCON, RAMON L.,CNEL.;6540;;SD;9;CALLE;Point (94891.5619261859 98747.5432504291);-58.519016862690;-34.640547141885;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0246753;1;2021-06-02;2021;6;2;15:41:00;15;DIRECTORIO AV. 3956;DIRECTORIO AV.;3956;;SD;9;AVENIDA;Point (98539.3062941294 98687.6672593009);-58.479231598718;-34.641098768635;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0251218;3;2021-06-05;2021;6;5;13:35:00;13;SD;;;;SD;9;SD;Point (98496.15175794874085113 98840.72331564499472734);-58.479702;-34.639719;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0251283;1;2021-06-05;2021;6;5;14:50:00;14;HUMAITA y DE LA TORRE, LISANDRO;HUMAITA;0;DE LA TORRE, LISANDRO;SD;9;CALLE;Point (94767.1240440963 98187.451873733);-58.520377582323;-34.645595373961;UTILITARIO-AUTO;UTILITARIO;AUTO;SD;definitivo
LC-2021-0253057;2;2021-06-07;2021;6;7;12:00:00;12;PERON, EVA AV. 4846;PERON, EVA AV.;4846;;SD;9;AVENIDA;Point (98675.7402444304 96900.6756451874);-58.477746435294;-34.657207541920;BICICLETA-TRANSPORTE PUBLICO;BICICLETA;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0255594;1;2021-06-07;2021;6;7;09:00:00;9;PAZ, GRAL. AV. y JACQUES, AMADEO;PAZ, GRAL. AV.;0;JACQUES, AMADEO;SD;9;AV. GRAL. PAZ;Point (93955.0740464566 99209.2909102577);-58.529227659301;-34.636379634568;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2021-0255355;1;2021-06-08;2021;6;8;15:00:00;15;ALBERDI, JUAN BAUTISTA AV. 5277;ALBERDI, JUAN BAUTISTA AV.;5277;;SD;9;AVENIDA;Point (96793.370916264 97983.9083691835);-58.498277075624;-34.647438638684;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0267620;1;2021-06-08;2021;6;8;12:30:00;12;PAZ, GRAL. AV. 13088;PAZ, GRAL. AV.;13088;;SD;9;AV. GRAL. PAZ;Point (95470.166243406 95993.2964393289);-58.512721031011;-34.665377633056;SD-CAMION;SD;CAMION;SD;definitivo
LC-2021-0259429;1;2021-06-10;2021;6;10;20:35:00;20;PIERES y CASTRO, EMILIO AV.;PIERES;0;CASTRO, EMILIO AV.;SD;9;CALLE;Point (95931.9283259655 97882.2313968298);-58.507673964871;-34.648352087810;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0260347;1;2021-06-10;2021;6;10;12:15:00;12;MIRALLA y ERCILLA;MIRALLA;0;ERCILLA;SD;9;CALLE;Point (96046.4908626485 98376.0176808644);-58.506421995844;-34.643901375290;PEATON-TAXI;PEATON;TAXI;SD;definitivo
LC-2021-0259425;2;2021-06-10;2021;6;10;19:30:00;19;CAÃ‘ADA DE GOMEZ y ALBERDI, JUAN BAUTISTA AV.;CAÃ‘ADA DE GOMEZ;0;ALBERDI, JUAN BAUTISTA AV.;SD;9;CALLE;Point (95754.3948647469 96888.7686504172);-58.509615520784;-34.657306778152;SD-SD;SD;SD;GRAVE;definitivo
LC-2021-0260411;1;2021-06-11;2021;6;11;14:08:00;14;RIVADAVIA AV. 11464;RIVADAVIA AV.;11464;;SD;9;AVENIDA;Point (94259.9597905375 98886.5480643339);-58.525904693711;-34.639290726037;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0265437;1;2021-06-14;2021;6;14;09:30:00 p.m.;21;PAZ, GRAL. AV. 10498;PAZ, GRAL. AV.;10498;;SD;9;AV. GRAL. PAZ;Point (93981.1367081609 99075.6397610145);-58.528944370232;-34.637584570120;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0264064;1;2021-06-14;2021;6;14;09:47:00;9;ERCILLA y ANDALGALA;ERCILLA;0;ANDALGALA;SD;9;CALLE;Point (95032.4899195531 97275.3982814608);-58.517488512927;-34.653818281191;PEATON-SD;PEATON;SD;SD;definitivo
LC-2021-0265115;1;2021-06-14;2021;6;14;07:30:00;7;PILAR y ALPATACAL;PILAR;0;ALPATACAL;SD;9;CALLE;Point (95078.7690594464 97868.7813150365);-58.516980186666;-34.648469544356;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0266242;2;2021-06-15;2021;6;15;11:25:00;11;ALBERDI, JUAN BAUTISTA AV. y ANDALGALA;ALBERDI, JUAN BAUTISTA AV.;0;ANDALGALA;SD;9;AVENIDA;Point (95590.6134741545 96760.2940472876);-58.511402895149;-34.658464191508;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0266420;1;2021-06-15;2021;6;15;12:30:00;12;COSQUIN y RODO, JOSE E.;COSQUIN;0;RODO, JOSE E.;SD;9;CALLE;Point (96002.7227024401 96491.7635709172);-58.506908404081;-34.660886529208;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0267995;1;2021-06-16;2021;6;16;12:00:00;12;PAZ, GRAL. AV. y BOSCH, VENTURA;PAZ, GRAL. AV.;0;BOSCH, VENTURA;SD;9;AV. GRAL. PAZ;Point (93987.6395458965 98477.2609345215);-58.528877732114;-34.642978613513;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0268767;1;2021-06-16;2021;6;16;17:10:00;17;ACOSTA, MARIANO AV. y PERON, EVA AV.;ACOSTA, MARIANO AV.;0;PERON, EVA AV.;SD;9;AVENIDA;Point (99649.495761451 98143.8220344847);-58.467123116319;-34.646002228653;SD-SD;SD;SD;SD;definitivo
LC-2021-0270718;1;2021-06-17;2021;6;17;17:00:00;17;LARRAZABAL AV. y MUZILLI, CAROLINA;LARRAZABAL AV.;0;MUZILLI, CAROLINA;SD;9;AVENIDA;Point (96275.5476910933 97708.1749156121);-58.503926588811;-34.649922419488;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0273269;1;2021-06-18;2021;6;18;15:30:00;15;PRIMERA JUNTA 3867;PRIMERA JUNTA;3867;;SD;9;CALLE;Point (99400.8921064142 98044.2577435709);-58.469834851899;-34.646899608652;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0303574;1;2021-06-18;2021;6;18;11:00:00;11;DE LOS CORRALES AV. y PAZ, GRAL. AV.;DE LOS CORRALES AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (95832.0557109331 95505.4164199936);-58.508775218216;-34.669777099202;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0272002;1;2021-06-18;2021;6;18;13:30:00;13;PERON, EVA AV. y EL TALA;PERON, EVA AV.;0;EL TALA;SD;9;AVENIDA;Point (99610.764292724 98071.1317923885);-58.467545620169;-34.646657468726;SD-SD;SD;SD;SD;definitivo
LC-2021-0276619;2;2021-06-19;2021;6;19;14:30:00;14;ESCALADA AV. y PERON, EVA AV.;ESCALADA AV.;0;PERON, EVA AV.;SD;9;AVENIDA;Point (98577.604308398 96830.1852322512);-58.478817125698;-34.657842829992;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0276191;1;2021-06-19;2021;6;19;11:00:00;11;ALBARIÃ‘O y ALBERDI, JUAN BAUTISTA AV.;ALBARIÃ‘O;0;ALBERDI, JUAN BAUTISTA AV.;SD;9;CALLE;Point (96723.2153194812 97875.6425060474);-58.499042740763;-34.648414360221;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0276739;1;2021-06-19;2021;6;19;17:33:00;17;ALBERDI, JUAN BAUTISTA AV. y MIRALLA;ALBERDI, JUAN BAUTISTA AV.;0;MIRALLA;SD;9;AVENIDA;Point (96654.3358693238 97798.7688513281);-58.499794377598;-34.649107100494;PEATON-MOTO;PEATON;MOTO;SD;definitivo
LC-2021-0276797;1;2021-06-19;2021;6;19;18:50:00;18;WHITE y OLIVERA AV.;WHITE;0;OLIVERA AV.;SD;9;CALLE;Point (98242.0984301632 97568.2366907825);-58.482475615419;-34.651189237832;SD-SD;SD;SD;SD;definitivo
LC-2021-0277693;2;2021-06-20;2021;6;20;18:50:00;18;ALBERDI, JUAN BAUTISTA AV. 7443;ALBERDI, JUAN BAUTISTA AV.;7443;;SD;9;AVENIDA;Point (95063.6087282933 96413.8706625159);-58.517154130423;-34.661584536758;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0277335;2;2021-06-20;2021;6;20;12:10:00;12;ARTIGAS MANUEL DE y CAFAYATE;ARTIGAS MANUEL DE;0;CAFAYATE;SD;9;CALLE;Point (95941.8771332323 97226.3479944755);-58.507568630196;-34.654264491323;MOTO-MOTO;MOTO;MOTO;SD;definitivo
LC-2021-0283093;1;2021-06-22;2021;6;22;15:00:00;15;PAZ, GRAL. AV. y JACQUES, AMADEO;PAZ, GRAL. AV.;0;JACQUES, AMADEO;SD;9;AV. GRAL. PAZ;Point (93955.0740464566 99209.2909102577);-58.529227659301;-34.636379634568;MOTO-MOTO;MOTO;MOTO;SD;definitivo
LC-2021-0290966;1;2021-06-23;2021;6;23;21:20:00;21;RIVADAVIA AV. 11531;RIVADAVIA AV.;11531;;SD;9;AVENIDA;Point (94173.0882742914 98918.5173013381);-58.526851950947;-34.639002048908;MOTO-TRANSPORTE PUBLICO;MOTO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0290623;1;2021-06-24;2021;6;24;14:00:00;14;GARCIA GRANDE DE ZEQUEIRA, SEVERO y OLIDEN;GARCIA GRANDE DE ZEQUEIRA, SEVERO;0;OLIDEN;SD;9;CALLE;Point (96060.7529140812 97564.8409725997);-58.506270260874;-34.651213667577;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0291181;1;2021-06-24;2021;6;24;18:40:00;18;LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.;LACARRA AV.;0;DELLEPIANE, LUIS, TTE. GRAL.;SD;9;AVENIDA;Point (99624.2979582905 97569.698011312);-58.467398254764;-34.651177578013;SD-SD;SD;SD;SD;definitivo
LC-2021-0303770;1;2021-06-25;2021;6;25;13:30:00;13;DE LA TORRE, LISANDRO y ALBERDI, JUAN BAUTISTA AV.;DE LA TORRE, LISANDRO;0;ALBERDI, JUAN BAUTISTA AV.;SD;9;CALLE;Point (95909.4265851181 97023.8133640129);-58.507923613066;-34.656090077734;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0300675;1;2021-06-25;2021;6;25;16:00:00;16;BRUIX AV. y TAPALQUE;BRUIX AV.;0;TAPALQUE;SD;9;AVENIDA;Point (97421.4029364637 98160.5698433811);-58.491426113732;-34.645847954704;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0301172;1;2021-06-25;2021;6;25;19:27:00;19;PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.;PAZ, GRAL. AV.;0;ALBERDI, JUAN BAUTISTA AV.;SD;9;AV. GRAL. PAZ;Point (94949.5305150086 96309.4913970691);-58.518399307019;-34.662524884133;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0303184;1;2021-06-27;2021;6;27;20:00:00;20;RIVADAVIA AV. y OLIDEN;RIVADAVIA AV.;0;OLIDEN;SD;9;AVENIDA;Point (95038.8192502663 98904.1480693021);-58.517409823784;-34.639136179642;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0304313;1;2021-06-28;2021;6;28;04:00:00;4;PERON, EVA AV. y PAZ, GRAL. AV.;PERON, EVA AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0305576;4;2021-06-29;2021;6;29;10:00:00;10;REMEDIOS y LARRAZABAL;REMEDIOS;0;LARRAZABAL;SD;9;CALLE;Point (97044.6844813144 96844.2304727169);-58.495539863027;-34.657712864116;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0306207;1;2021-06-29;2021;6;29;13:30:00;13;ALBERDI, JUAN BAUTISTA AV. y GORDILLO, TIMOTEO;ALBERDI, JUAN BAUTISTA AV.;0;GORDILLO, TIMOTEO;SD;9;AVENIDA;Point (95831.3912215398 96955.2910269401);-58.508775232972;-34.656707442937;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0308663;2;2021-06-30;2021;6;30;19:30:00;19;PERON, EVA AV. y ACOSTA, MARIANO;PERON, EVA AV.;0;ACOSTA, MARIANO;SD;9;AVENIDA;Point (99649.495761451 98143.8220344847);-58.467123116319;-34.646002228653;PEATON-MOTO;PEATON;MOTO;SD;definitivo
LC-2021-0319734;1;2021-06-30;2021;6;30;14:30:00;14;PERON, EVA AV. y LAGUNA;PERON, EVA AV.;0;LAGUNA;SD;9;AVENIDA;Point (99499.9185447498 97879.5105081409);-58.468754811643;-34.648384757898;SD-SD;SD;SD;SD;definitivo
LC-2021-0309524;1;2021-07-01;2021;7;1;12:25:00;12;PAZ, GRAL. AV. y PERON, EVA AV.;PAZ, GRAL. AV.;0;PERON, EVA AV.;SD;9;AV. GRAL. PAZ;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0310322;2;2021-07-01;2021;7;1;17:15:00;17;BRUIX AV. 4369;BRUIX AV.;4369;;SD;9;AVENIDA;Point (97913.789393735 98031.4871976649);-58.486055716801;-34.647012699095;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2021-0310439;1;2021-07-01;2021;7;1;18:00:00;18;FERNANDEZ y DERQUI AV.;FERNANDEZ;0;DERQUI AV.;SD;9;CALLE;Point (99375.2615811545 97570.0480830572);-58.470114801926;-34.651174287417;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0310292;1;2021-07-01;2021;7;1;16:30:00;16;SAN JUAN BAUTISTA DE LA SALLE AV. y BILBAO, FRANCISCO;SAN JUAN BAUTISTA DE LA SALLE AV.;0;BILBAO, FRANCISCO;SD;9;AVENIDA;Point (98165.8218046474 97331.9135086352);-58.483308186093;-34.653319400477;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0309831;1;2021-07-01;2021;7;1;13:30:00;13;DIRECTORIO AV. y ALBARIÃ‘O;DIRECTORIO AV.;0;ALBARIÃ‘O;SD;9;AVENIDA;Point (97244.5868697451 97388.4692332353);-58.493357303392;-34.652807474852;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0312263;2;2021-07-02;2021;7;2;17:00:00;17;PAZ, GRAL. AV. y PALMAR;PAZ, GRAL. AV.;0;PALMAR;SD;9;AV. GRAL. PAZ;Point (93993.0227275153 98377.47418157);-58.528819730929;-34.643878159067;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2021-0311121;1;2021-07-02;2021;7;2;10:00:00;10;GALLARDO 257;GALLARDO;257;;SD;9;CALLE;Point (94455.0486749635 99203.8235625532);-58.523774826519;-34.636431771753;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0318618;1;2021-07-02;2021;7;2;21:40:00;21;GUARDIA NACIONAL y ARTIGAS MANUEL DE;GUARDIA NACIONAL;0;ARTIGAS MANUEL DE;SD;9;CALLE;Point (96891.5963851201 98288.259087853);-58.497204520790;-34.644695419492;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0317162;1;2021-07-02;2021;7;2;11:45:00;11;ALBERDI, JUAN BAUTISTA AV. y OLIDEN;ALBERDI, JUAN BAUTISTA AV.;0;OLIDEN;SD;9;AVENIDA;Point (96262.4508188337 97363.019858514);-58.504070996121;-34.653033720172;PEATON-TRANSPORTE PUBLICO;PEATON;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0311806;1;2021-07-02;2021;7;2;14:30:00;14;PAZ, GRAL. AV. y MONTE;PAZ, GRAL. AV.;0;MONTE;SD;9;AV. GRAL. PAZ;Point (96400.2610150318 95118.1879443243);-58.502577390365;-34.673269886860;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2021-0314098;1;2021-07-04;2021;7;4;09:00:00;9;ECHEANDIA y SAN JUAN BAUTISTA DE LA SALLE AV.;ECHEANDIA;0;SAN JUAN BAUTISTA DE LA SALLE AV.;SD;9;CALLE;Point (99115.9081247828 97100.682258866);-58.472944410903;-34.655405110953;MOTO-SD;MOTO;SD;SD;definitivo
LC-2021-0314949;3;2021-07-05;2021;7;5;07:42:00;7;PERON, EVA AV. y PAZ, GRAL. AV.;PERON, EVA AV.;0;PAZ, GRAL. AV.;SD;9;AVENIDA;Point (96405.7667934803 94981.3801379188);-58.502517906284;-34.674503135662;MIXTO-AUTO;MIXTO;AUTO;SD;definitivo
LC-2021-0316333;1;2021-07-05;2021;7;5;18:00:00;18;FALCON, RAMON L.,CNEL. y SUAREZ, JOSE LEON;FALCON, RAMON L.,CNEL.;0;SUAREZ, JOSE LEON;SD;9;CALLE;Point (94104.4297644528 98767.5128173511);-58.527601844631;-34.640362862354;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2021-0320513;1;2021-07-07;2021;7;7;19:30:00;19;ESCALADA AV. y ZUVIRIA;ESCALADA AV.;0;ZUVIRIA;SD;9;AVENIDA;Point (98847.8600734103 96572.6067879464);-58.475869243544;-34.660165084416;PEATON-AUTO;PEATON;AUTO;SD;definitivo
