centroide;cruce;año;turno;cantidad_ciclistas;tipo_relevamiento
248;PARANA@SARMIENTO;2021;tarde;44;macrocentro
248;PARANA@SARMIENTO;2023;mañana;12;macrocentro
248;PARANA@SARMIENTO;2023;tarde;22;macrocentro
249;CORRIENTES@URUGUAY;2013;mañana;88;macrocentro
249;CORRIENTES@URUGUAY;2013;tarde;60;macrocentro
249;CORRIENTES@URUGUAY;2014;mañana;96;macrocentro
249;CORRIENTES@URUGUAY;2014;tarde;54;macrocentro
249;CORRIENTES@URUGUAY;2015;mañana;82;macrocentro
249;CORRIENTES@URUGUAY;2015;tarde;40;macrocentro
249;CORRIENTES@URUGUAY;2016;mañana;50;macrocentro
249;CORRIENTES@URUGUAY;2016;tarde;47;macrocentro
249;CORRIENTES@URUGUAY;2017;mañana;94;macrocentro
249;CORRIENTES@URUGUAY;2017;tarde;43;macrocentro
249;CORRIENTES@URUGUAY;2019;mañana;85;macrocentro
249;CORRIENTES@URUGUAY;2019;tarde;82;macrocentro
249;CORRIENTES@URUGUAY;2021;mañana;137;macrocentro
249;CORRIENTES@URUGUAY;2021;tarde;112;macrocentro
249;CORRIENTES@URUGUAY;2023;mañana;177;macrocentro
249;CORRIENTES@URUGUAY;2023;tarde;73;macrocentro
250;LAVALLE@TALCAHUANO;2013;mañana;30;macrocentro
250;LAVALLE@TALCAHUANO;2013;tarde;33;macrocentro
250;LAVALLE@TALCAHUANO;2014;mañana;44;macrocentro
250;LAVALLE@TALCAHUANO;2014;tarde;28;macrocentro
250;LAVALLE@TALCAHUANO;2015;mañana;34;macrocentro
250;LAVALLE@TALCAHUANO;2015;tarde;23;macrocentro
250;LAVALLE@TALCAHUANO;2016;mañana;8;macrocentro
250;LAVALLE@TALCAHUANO;2016;tarde;36;macrocentro
250;LAVALLE@TALCAHUANO;2017;mañana;24;macrocentro
250;LAVALLE@TALCAHUANO;2017;tarde;16;macrocentro
250;LAVALLE@TALCAHUANO;2019;mañana;20;macrocentro
250;LAVALLE@TALCAHUANO;2019;tarde;49;macrocentro
250;LAVALLE@TALCAHUANO;2021;mañana;12;macrocentro
250;LAVALLE@TALCAHUANO;2021;tarde;50;macrocentro
250;LAVALLE@TALCAHUANO;2023;mañana;12;macrocentro
250;LAVALLE@TALCAHUANO;2023;tarde;40;macrocentro
251;SALTA@INDEPENDENCIA;2013;mañana;68;macrocentro
251;SALTA@INDEPENDENCIA;2013;tarde;64;macrocentro
251;SALTA@INDEPENDENCIA;2014;mañana;85;macrocentro
251;SALTA@INDEPENDENCIA;2014;tarde;66;macrocentro
251;SALTA@INDEPENDENCIA;2015;mañana;50;macrocentro
251;SALTA@INDEPENDENCIA;2015;tarde;54;macrocentro
251;SALTA@INDEPENDENCIA;2016;mañana;32;macrocentro
251;SALTA@INDEPENDENCIA;2016;tarde;56;macrocentro
251;SALTA@INDEPENDENCIA;2017;mañana;62;macrocentro
251;SALTA@INDEPENDENCIA;2017;tarde;48;macrocentro
251;SALTA@INDEPENDENCIA;2018;mañana;51;macrocentro
251;SALTA@INDEPENDENCIA;2018;tarde;79;macrocentro
251;SALTA@INDEPENDENCIA;2020;mañana;94;macrocentro
251;SALTA@INDEPENDENCIA;2020;tarde;182;macrocentro
251;SALTA@INDEPENDENCIA;2022;mañana;60;macrocentro
251;SALTA@INDEPENDENCIA;2022;tarde;149;macrocentro
251;SALTA@INDEPENDENCIA;2023;mañana;48;macrocentro
251;SALTA@INDEPENDENCIA;2023;tarde;140;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2013;mañana;64;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2013;tarde;23;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2014;mañana;79;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2014;tarde;31;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2015;mañana;78;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2015;tarde;41;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2016;mañana;43;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2016;tarde;27;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2017;mañana;60;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2017;tarde;24;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2019;mañana;100;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2019;tarde;68;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2021;mañana;86;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2021;tarde;67;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2023;mañana;43;macrocentro
252;IRIGOYEN, BERNARDO De@ESTADOS UNIDOS;2023;tarde;42;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2013;mañana;75;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2013;tarde;106;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2014;mañana;60;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2014;tarde;103;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2015;mañana;61;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2015;tarde;104;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2016;mañana;47;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2016;tarde;124;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2017;mañana;75;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2017;tarde;116;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2019;mañana;100;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2019;tarde;227;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2021;mañana;111;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2021;tarde;135;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2023;mañana;60;macrocentro
253;IRIGOYEN, BERNARDO De@INDEPENDENCIA;2023;tarde;126;macrocentro
254;LIMA@CHILE;2013;mañana;44;macrocentro
254;LIMA@CHILE;2013;tarde;47;macrocentro
254;LIMA@CHILE;2014;mañana;57;macrocentro
254;LIMA@CHILE;2014;tarde;43;macrocentro
254;LIMA@CHILE;2015;mañana;22;macrocentro
254;LIMA@CHILE;2015;tarde;57;macrocentro
254;LIMA@CHILE;2016;mañana;36;macrocentro
254;LIMA@CHILE;2016;tarde;53;macrocentro
254;LIMA@CHILE;2017;mañana;57;macrocentro
254;LIMA@CHILE;2017;tarde;34;macrocentro
254;LIMA@CHILE;2018;mañana;69;macrocentro
254;LIMA@CHILE;2018;tarde;89;macrocentro
254;LIMA@CHILE;2020;mañana;112;macrocentro
254;LIMA@CHILE;2020;tarde;202;macrocentro
254;LIMA@CHILE;2022;mañana;100;macrocentro
254;LIMA@CHILE;2022;tarde;153;macrocentro
254;LIMA@CHILE;2023;mañana;67;macrocentro
254;LIMA@CHILE;2023;tarde;131;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2013;mañana;73;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2013;tarde;46;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2014;mañana;59;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2014;tarde;40;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2015;mañana;72;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2015;tarde;45;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2016;mañana;47;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2016;tarde;31;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2017;mañana;55;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2017;tarde;35;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2018;mañana;49;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2018;tarde;26;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2020;mañana;118;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2020;tarde;160;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2022;mañana;80;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2022;tarde;92;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2023;mañana;77;macrocentro
255;MEXICO@IRIGOYEN, BERNARDO de;2023;tarde;69;macrocentro
256;SALTA@VENEZUELA;2013;mañana;50;macrocentro
256;SALTA@VENEZUELA;2013;tarde;30;macrocentro
256;SALTA@VENEZUELA;2014;mañana;35;macrocentro
256;SALTA@VENEZUELA;2014;tarde;39;macrocentro
256;SALTA@VENEZUELA;2015;mañana;46;macrocentro
256;SALTA@VENEZUELA;2015;tarde;46;macrocentro
256;SALTA@VENEZUELA;2016;mañana;24;macrocentro
256;SALTA@VENEZUELA;2016;tarde;39;macrocentro
256;SALTA@VENEZUELA;2017;mañana;43;macrocentro
256;SALTA@VENEZUELA;2017;tarde;19;macrocentro
256;SALTA@VENEZUELA;2019;mañana;51;macrocentro
256;SALTA@VENEZUELA;2019;tarde;105;macrocentro
256;SALTA@VENEZUELA;2021;mañana;51;macrocentro
256;SALTA@VENEZUELA;2021;tarde;89;macrocentro
256;SALTA@VENEZUELA;2023;mañana;41;macrocentro
256;SALTA@VENEZUELA;2023;tarde;59;macrocentro
257;BELGRANO@LIMA;2013;mañana;65;macrocentro
257;BELGRANO@LIMA;2013;tarde;74;macrocentro
257;BELGRANO@LIMA;2014;mañana;51;macrocentro
257;BELGRANO@LIMA;2014;tarde;66;macrocentro
257;BELGRANO@LIMA;2015;mañana;56;macrocentro
257;BELGRANO@LIMA;2015;tarde;75;macrocentro
257;BELGRANO@LIMA;2016;mañana;30;macrocentro
257;BELGRANO@LIMA;2016;tarde;67;macrocentro
257;BELGRANO@LIMA;2017;mañana;77;macrocentro
257;BELGRANO@LIMA;2017;tarde;44;macrocentro
257;BELGRANO@LIMA;2019;mañana;74;macrocentro
257;BELGRANO@LIMA;2019;tarde;112;macrocentro
257;BELGRANO@LIMA;2021;mañana;62;macrocentro
257;BELGRANO@LIMA;2021;tarde;98;macrocentro
257;BELGRANO@LIMA;2023;mañana;63;macrocentro
257;BELGRANO@LIMA;2023;tarde;77;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2013;mañana;112;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2013;tarde;59;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2014;mañana;175;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2014;tarde;95;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2015;mañana;116;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2015;tarde;60;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2016;mañana;81;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2016;tarde;53;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2017;mañana;93;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2017;tarde;46;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2019;mañana;198;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2019;tarde;118;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2021;mañana;99;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2021;tarde;62;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2023;mañana;109;macrocentro
258;IRIGOYEN, BERNARDO De@BELGRANO;2023;tarde;62;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2013;mañana;72;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2013;tarde;41;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2014;mañana;0;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2014;tarde;74;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2015;mañana;100;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2015;tarde;56;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2016;mañana;48;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2016;tarde;64;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2017;mañana;60;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2017;tarde;74;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2019;mañana;84;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2019;tarde;94;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2021;mañana;66;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2021;tarde;58;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2023;mañana;61;macrocentro
259;IRIGOYEN, BERNARDO de@MORENO;2023;tarde;61;macrocentro
260;INDEPENDENCIA@TACUARI;2013;mañana;45;macrocentro
260;INDEPENDENCIA@TACUARI;2013;tarde;153;macrocentro
260;INDEPENDENCIA@TACUARI;2014;mañana;33;macrocentro
260;INDEPENDENCIA@TACUARI;2014;tarde;77;macrocentro
260;INDEPENDENCIA@TACUARI;2015;mañana;48;macrocentro
260;INDEPENDENCIA@TACUARI;2015;tarde;50;macrocentro
260;INDEPENDENCIA@TACUARI;2016;mañana;37;macrocentro
260;INDEPENDENCIA@TACUARI;2016;tarde;66;macrocentro
260;INDEPENDENCIA@TACUARI;2017;mañana;102;macrocentro
260;INDEPENDENCIA@TACUARI;2017;tarde;95;macrocentro
260;INDEPENDENCIA@TACUARI;2019;mañana;150;macrocentro
260;INDEPENDENCIA@TACUARI;2019;tarde;584;macrocentro
260;INDEPENDENCIA@TACUARI;2021;mañana;132;macrocentro
260;INDEPENDENCIA@TACUARI;2021;tarde;234;macrocentro
260;INDEPENDENCIA@TACUARI;2023;mañana;103;macrocentro
260;INDEPENDENCIA@TACUARI;2023;tarde;239;macrocentro
261;CHILE@PIEDRAS;2013;mañana;49;macrocentro
261;CHILE@PIEDRAS;2013;tarde;48;macrocentro
261;CHILE@PIEDRAS;2014;mañana;62;macrocentro
261;CHILE@PIEDRAS;2014;tarde;25;macrocentro
261;CHILE@PIEDRAS;2015;mañana;80;macrocentro
261;CHILE@PIEDRAS;2015;tarde;20;macrocentro
261;CHILE@PIEDRAS;2016;mañana;74;macrocentro
261;CHILE@PIEDRAS;2016;tarde;28;macrocentro
261;CHILE@PIEDRAS;2017;mañana;64;macrocentro
261;CHILE@PIEDRAS;2017;tarde;46;macrocentro
261;CHILE@PIEDRAS;2019;mañana;84;macrocentro
261;CHILE@PIEDRAS;2019;tarde;89;macrocentro
261;CHILE@PIEDRAS;2021;mañana;66;macrocentro
261;CHILE@PIEDRAS;2021;tarde;48;macrocentro
261;CHILE@PIEDRAS;2023;mañana;35;macrocentro
261;CHILE@PIEDRAS;2023;tarde;19;macrocentro
262;TACUARI@VENEZUELA;2013;mañana;50;macrocentro
262;TACUARI@VENEZUELA;2013;tarde;99;macrocentro
262;TACUARI@VENEZUELA;2014;mañana;37;macrocentro
262;TACUARI@VENEZUELA;2014;tarde;117;macrocentro
262;TACUARI@VENEZUELA;2015;mañana;41;macrocentro
262;TACUARI@VENEZUELA;2015;tarde;84;macrocentro
262;TACUARI@VENEZUELA;2016;mañana;26;macrocentro
262;TACUARI@VENEZUELA;2016;tarde;104;macrocentro
262;TACUARI@VENEZUELA;2017;mañana;37;macrocentro
262;TACUARI@VENEZUELA;2017;tarde;116;macrocentro
262;TACUARI@VENEZUELA;2018;mañana;143;macrocentro
262;TACUARI@VENEZUELA;2018;tarde;135;macrocentro
262;TACUARI@VENEZUELA;2020;mañana;128;macrocentro
262;TACUARI@VENEZUELA;2020;tarde;205;macrocentro
262;TACUARI@VENEZUELA;2022;mañana;176;macrocentro
262;TACUARI@VENEZUELA;2022;tarde;156;macrocentro
262;TACUARI@VENEZUELA;2023;mañana;184;macrocentro
262;TACUARI@VENEZUELA;2023;tarde;146;macrocentro
263;CHACABUCO@MEXICO;2013;mañana;16;macrocentro
263;CHACABUCO@MEXICO;2013;tarde;36;macrocentro
263;CHACABUCO@MEXICO;2014;mañana;26;macrocentro
263;CHACABUCO@MEXICO;2014;tarde;33;macrocentro
